,ID,ORIGINE,T_COMMERCE,DATE_CREATION,CIVIQUE,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENTATION,ADRESSE,SUITE,CODE_POST,ETAGE,NOM_CENTRE,NOM_ETAB_2023,ID_USAGE1,USAGE1,ID_USAGE2,USAGE2,ID_USAGE3,USAGE3,SCIAN,SITEWEB,ACCES_MOBILITE_REDUITE,VACANT_A_LOUER,A_LOUER_CONTACT,A_LOUER_TELEPHONE,ARRONDISSEMENT,QUARTIER,SDC_NOM,SECTEUR_PME,ENFANT,MULTIUSAGE,MULTIOCCUPANT,COORDY,COORDX,LAT,LONG
30,{5f05d98d-00c1-4204-bf1c-c4646ba2f1b0},HORS_SDC,Commerce rue,2023/06/07,1364,rue,,Sauvé,E,1364 rue Sauvé E,,H2C2A2,RC,,Épicerie Africaine de Montréal,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Non,Non,,,Ahuntsic-Cartierville,Sault-au-Récollet,,Centre-Ouest,Non,Non,Non,5046556.54,292986.63,45.5588293140214,-73.65132142914307
31,{28f9d4ab-1146-4d33-9c67-1e48e8428d71},HORS_SDC,Commerce rue,2023/06/07,9150,rue,,Lajeunesse,,9150 rue Lajeunesse ,,H2M1S2,RC,,Les Marchés Tradition,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,marchestradition.com,Accès au niveau du sol,Non,,,Ahuntsic-Cartierville,Saint-Sulpice,,Centre-Ouest,Non,Non,Non,5045422.55,293379.03,45.5486318541837,-73.64626863716906
32,{ad4baa41-f19e-4772-970e-1c075cb8e936},HORS_SDC,Commerce rue,2023/06/14,718,rue,,Legendre,E,718 rue Legendre E,,H2M1G9,RC,,Marché Legendre,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Non,Non,,,Ahuntsic-Cartierville,Saint-Sulpice,,Centre-Ouest,Non,Non,Non,5045631.53,293577.22,45.55051554697065,-73.64373523936557
33,{427c74b7-f546-453c-a406-0a86014f6722},HORS_SDC,Commerce rue,2023/06/28,10330,boulevard,,Saint-Laurent,,10330 boulevard Saint-Laurent ,,H3L2P2,RC,,ALIMENTS AKA,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Non,Non,,,Ahuntsic-Cartierville,Nicolas-Viel,,Centre-Ouest,Non,Non,Non,5045410.05,291886.29,45.548493296860336,-73.66538559920012
34,{a443abca-793e-44de-8000-d002303c11ad},HORS_SDC,Commerce rue,2023/06/13,4900,rue,,Jean-Talon,O,4900 rue Jean-Talon O,,H4P1W9,RC,,Marché Newon,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Savane,,Centre-Ville,Non,Non,Non,5039727.35,293151.34,45.497380567943125,-73.64904924155874
35,{cf948623-2732-4538-85d8-4854fb525e39},HORS_SDC,Commerce rue,2023/05/24,5735,boulevard,,Décarie,,5735 boulevard Décarie ,,H3W3C8,RC,,FRESSERS LES ALIMENTS MD,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Savane,,Centre-Ville,Non,Non,Non,5038681.24,294025.32,45.48798127288886,-73.63784349595525
36,{c7b108ad-a519-4144-ac34-6bf26d3f5617},HORS_SDC,Commerce rue,2023/08/14,5897,rue,,Victoria,,5897 rue Victoria ,,H3W2R6,RC,,MARCHÉ DESH BAZAR,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Non,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Savane,,Centre-Ville,Non,Non,Non,5039300.77,294223.05,45.49355909237268,-73.63532726452017
37,{b0d958f1-502c-4dff-ac19-3d1b2b6d35a6},HORS_SDC,Commerce rue,2023/08/14,6324,rue,,Victoria,,6324 rue Victoria ,,H3W2S4,RC,,MARCHÉ VICTORIA ORIENTAL,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Savane,,Centre-Ville,Non,Non,Non,5039445.21,293908.14,45.49485397967808,-73.63935954559929
38,{04bbfcce-be64-4533-bc11-eb833650b7cc},HORS_SDC,Commerce rue,2023/07/06,4785,avenue,,Van Horne,,4785 avenue Van Horne ,,H3W1H8,RC,,MARCHÉ KIM HOUR,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Savane,,Centre-Ville,Non,Non,Non,5039424.995759136,294040.4288840034,45.49467413591412,-73.63766651053857
39,{e599bd82-5da6-4893-860d-61f90130ad75},HORS_SDC,Commerce rue,2023/08/14,6045,rue,,Victoria,,6045 rue Victoria ,,H3W2S1,RC avec escaliers (4 marches et plus),,ISLES PINOT DEPOT,A,Biens courants,4,Alimentation,149,Épicerie,445110.0,myforextoronto.com,Non,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Savane,,Centre-Ville,Non,Non,Non,5039379.48,294100.08,45.49426548328072,-73.63690230453224
