,ID,ORIGINE,T_COMMERCE,DATE_CREATION,CIVIQUE,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENTATION,ADRESSE,SUITE,CODE_POST,ETAGE,NOM_CENTRE,NOM_ETAB_2023,ID_USAGE1,USAGE1,ID_USAGE2,USAGE2,ID_USAGE3,USAGE3,SCIAN,SITEWEB,ACCES_MOBILITE_REDUITE,VACANT_A_LOUER,A_LOUER_CONTACT,A_LOUER_TELEPHONE,ARRONDISSEMENT,QUARTIER,SDC_NOM,SECTEUR_PME,ENFANT,MULTIUSAGE,MULTIOCCUPANT,COORDY,COORDX,LAT,LONG
402,{769421f0-d084-4bba-8369-b7ddeece2268},HORS_SDC,Commerce rue,2023/06/07,8647,rue,,Hochelaga,,8647 rue Hochelaga ,,H1L2M5,RC,,Subway,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,www.subway.com,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Tétreaultville,,Centre-Est,Non,Non,Non,5051212.29,303199.23,45.60082158025497,-73.520521348682
411,{ae8bc595-58ef-498a-8d98-b5e6b5840591},HORS_SDC,Commerce rue,2023/06/07,2578,rue,,Des Ormeaux,,2578 rue Des Ormeaux ,,H1L4X5,RC,,Le génie de la crêpe ,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Tétreaultville,,Centre-Est,Non,Non,Non,5051319.99,303138.81,45.60179055278023,-73.5212962251021
421,{11770488-b1f1-4e2b-ba79-712c38b28779},HORS_SDC,Commerce rue,2023/06/07,8582,rue,,Hochelaga,,8582 rue Hochelaga ,,H1L2M3,RC,,TONKIN EXPRESS,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Tétreaultville,,Centre-Est,Non,Non,Non,5051112.28,303202.05,45.59992166903438,-73.52048487224049
458,{cd5e2e9b-6e96-45fa-84d1-021268c031c7},HORS_SDC,Commerce rue,2023/06/13,8655,rue,,De Grosbois,,8655 rue De Grosbois ,,H1K2G4,RC,,Ima café,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,http://imacafe.ca/,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Dupéré,,Est-de-l'Île,Non,Oui,Oui,5051679.36,302075.25,45.60502090613216,-73.53493199053437
464,{e7c65b31-5a49-4928-a923-e10f4556f80f},HORS_SDC,Commerce rue,2023/06/13,8655,rue,,Sherbrooke,E,8655 rue Sherbrooke E,,H1L1B8,RC,,Mr.Cajun,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Dupéré,,Centre-Est,Non,Non,Non,5051542.38,302368.47,45.60378941074911,-73.53117230967496
469,{98e908f1-1a89-4155-81fe-686723feaef2},HORS_SDC,Commerce rue,2023/06/13,4880,rue,,De Contrecoeur,,4880 rue De Contrecoeur ,,H1K0K9,RC,,L'Oeufrier,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.loeufrier.ca/,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Dupéré,,Est-de-l'Île,Non,Non,Non,5052479.43,302548.21,45.61222184015737,-73.52887246957715
472,{1e0423a8-4f14-4bda-b232-7a044c60b311},HORS_SDC,Commerce rue,2023/06/13,9295,rue,,Sherbrooke,E,9295 rue Sherbrooke E,,H1L6P2,RC,,Domino's,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Rampe d'accès,Non,,,Mercier–Hochelaga-Maisonneuve,Dupéré,,Centre-Est,Non,Non,Non,5052223.81,302651.65,45.60992203248752,-73.52754510199298
474,{0894416f-5c00-4507-b6f6-d34c163625b3},HORS_SDC,Commerce rue,2023/06/13,9325,rue,,Sherbrooke,E,9325 rue Sherbrooke E,,H1L6P2,RC,,Subway,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Rampe d'accès,Non,,,Mercier–Hochelaga-Maisonneuve,Dupéré,,Centre-Est,Non,Non,Non,5052244.89,302658.75,45.61011173775498,-73.52745416660363
477,{51e84e0e-5918-4cb1-9358-90703534b7fc},HORS_SDC,Commerce rue,2023/06/13,9005,rue,,Sherbrooke,E,9005 rue Sherbrooke E,,H1L1C8,RC,,BAR SALONS SHERBROOKE-SALONS VEGAS,D,"Restauration, divertissement et hôtellerie",21,Débits de boisson,90,"Bar, Bistro, Pub, Salles de billard",722410.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Dupéré,,Centre-Est,Non,Non,Non,5051965.08,302553.12,45.607593600190256,-73.52880714712283
485,{1de80336-258e-4d9f-a23d-a8db1be5520b},HORS_SDC,Commerce rue,2023/06/13,8715,rue,,Sherbrooke,E,8715 rue Sherbrooke E,,H1L1C1,RC,,PIZZERIA,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Dupéré,,Centre-Est,Non,Non,Non,5051628.49,302416.05,45.60456441664593,-73.53056278153281
486,{6bee79e2-cf09-4823-b547-72180811c8c1},HORS_SDC,Commerce rue,2023/06/13,8731,rue,,Sherbrooke,E,8731 rue Sherbrooke E,,H1L1C2,RC,,RESTAURANT KIM SAN,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Dupéré,,Centre-Est,Non,Non,Non,5051654.98,302427.09,45.6048028185905,-73.53042138182182
498,{14917213-cbca-4d0e-b31c-000f6c380800},HORS_SDC,Commerce rue,2023/06/13,5382,rue,,Notre-Dame,E,5382 rue Notre-Dame E,,H1N2C4,RC,,Restaurant Lafleur,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,http://restolafleur.com/,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Guybourg,,Centre-Est,Non,Non,Non,5046971.89,302937.22,45.56266450845604,-73.52386382083718
499,{a1e844c5-01a2-43ff-a379-c12546807b79},HORS_SDC,Commerce rue,2023/06/13,5778,rue,,Notre-Dame,E,5778 rue Notre-Dame E,,H1N2C5,RC,,Tim Hortons,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://www.timhortons.ca/store-locator/store/restaurant_67778,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Guybourg,,Centre-Est,Non,Non,Non,5047257.99,303009.58,45.5652391219228,-73.52293793096409
513,{3f13dae5-a8c0-4b65-8b91-84364d149ad7},HORS_SDC,Commerce rue,2023/06/13,5660,rue,,Sherbrooke,E,5660 rue Sherbrooke E,,H1N1A1,RC,,Monza,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Rampe d'accès,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5048052.93,300989.07,45.572384119593096,-73.54882820831848
514,{2b24bcda-d1e0-4771-9d8a-bd2c92919239},HORS_SDC,Commerce rue,2023/06/13,5666,rue,,Sherbrooke,E,5666 rue Sherbrooke E,,H1N1A1,RC,,BENI HANA,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Rampe d'accès,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5048063.72,300995.52,45.57248124674718,-73.5487456530485
515,{adcb9758-2d5b-495c-b8e5-9f48cbfd8c5c},HORS_SDC,Commerce rue,2023/06/13,5670,rue,,Sherbrooke,E,5670 rue Sherbrooke E,,H1N1A1,RC,,Cora Déjeuners et dîners,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.chezcora.com/fr,Rampe d'accès,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5048076.87,301000.74,45.572599603157286,-73.54867887501146
525,{82478ccf-e189-4b91-943e-dc1bff5c6203},HORS_SDC,Commerce rue,2023/06/13,5790,rue,,Sherbrooke,E,5790 rue Sherbrooke E,,H1N1B1,RC,,Sushi Sama,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://www.sushisama.com/fr,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5048293.89,301055.62,45.574552715405,-73.54797739672821
526,{a1259629-621a-4479-8500-3dc4010a1a72},HORS_SDC,Commerce rue,2023/06/07,1851,rue,,Sherbrooke,E,1851 rue Sherbrooke E,,H2K4L5,RC,,CAFÉ CARTIER,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Rampe d'accès,Non,,,Le Plateau-Mont-Royal,Lorimier,,Centre-Ville,Non,Non,Non,5043217.671313664,299801.8277311652,45.528867250277386,-73.56399010318502
536,{de660866-3df9-4729-a819-a0d152d36185},HORS_SDC,Commerce rue,2023/06/13,5960,rue,,Sherbrooke,E,5960 rue Sherbrooke E,,H1N1B5,RC,,Tim Hortons,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5048457.68,301143.48,45.576027016603085,-73.54685289128228
537,{3b3ae1a7-1c58-46af-ad85-a9f6ea29de6d},HORS_SDC,Commerce rue,2023/06/13,5960,rue,,Sherbrooke,E,5960 rue Sherbrooke E,,H1N1B8,RC,,GENKI SUSHI,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://genki-sushi.ca/,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5048485.846133748,301148.9219755482,45.57628049287346,-73.54678337307311
545,{e6fde8d5-9c42-437d-97fa-b507a2fc1918},HORS_SDC,Commerce rue,2023/06/13,6060,rue,,Sherbrooke,E,6060 rue Sherbrooke E,,H1N1C1,RC,,Piri Piri,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5048624.23,301230.3,45.57752613637594,-73.54574167316319
555,{7da14a0a-aa58-42cf-87f1-5ed072600c7e},HORS_SDC,Commerce rue,2023/06/13,6342,rue,,Sherbrooke,E,6342 rue Sherbrooke E,,H1N3P6,RC,,Burger King,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://locations.burgerking.ca/qc/montreal/6348-rue-sherbrooke-est.html,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5048897.26,301367.22,45.57998363384053,-73.5439891727329
571,{bbf177d7-7350-492a-bacb-13c55d60307b},HORS_SDC,Commerce rue,2023/06/13,6366,rue,,Sherbrooke,E,6366 rue Sherbrooke E,,H1N3P6,RC,,Boustan,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,http://www.boustan.ca/,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5048923.71,301381.05,45.58022170717534,-73.54381213997132
572,{70b94193-6143-4a31-a0f3-00b49897c96e},HORS_SDC,Commerce rue,2023/06/13,6370,rue,,Sherbrooke,E,6370 rue Sherbrooke E,,H1N3P6,RC,,Le Poké Station,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5048927.89,301383.84,45.58025933380532,-73.54377641793911
575,{83b3ad4f-27c7-4775-b838-b16444b07444},HORS_SDC,Commerce rue,2023/06/13,6392,rue,,Sherbrooke,E,6392 rue Sherbrooke E,,H1N3P6,RC,,HAZUMI SUSHI LOUNDGE,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,http://kazumisushilounge.ca/,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5048941.65,301390.08,45.5803831811237,-73.54369655412059
579,{bea2b201-7406-4df0-acae-7b5e5a3d8e5d},HORS_SDC,Commerce rue,2023/06/13,6654,rue,,Sherbrooke,E,6654 rue Sherbrooke E,,H1N1C9,RC,,La fraîcheur tropicale ,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5049237.61,301494.03,45.583046821212655,-73.54236653048949
581,{089a1166-c4b9-416d-9d8a-7dbadd0c1127},HORS_SDC,Commerce rue,2023/06/13,6666,rue,,Sherbrooke,E,6666 rue Sherbrooke E,,H1N1C9,RC,,NOUILLES ETC.,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.nouillesetc.net/,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5049254.19,301501.26,45.58319604739617,-73.54227399207183
590,{9d44617a-efaa-4340-be93-a479029b9b5b},HORS_SDC,Commerce rue,2023/06/13,6780,rue,,Sherbrooke,E,6780 rue Sherbrooke E,,H1N1E1,RC avec escaliers (4 marches et plus),,CHEZ LIEN,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.restomontreal.ca/resto/chez-lien-montreal/3235/fr/,Rampe d'accès,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5049404.64,301550.25,45.584550072472425,-73.5416471985344
602,{bda7cc0d-6416-4272-911c-ad60a39e3d5e},HORS_SDC,Commerce rue,2023/06/13,7060,rue,,Sherbrooke,E,7060 rue Sherbrooke E,,H1N1E6,RC,,Restaurant Ô Asie,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.oasie.net/,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5049710.48,301679.49,45.58730270391676,-73.53999293469427
603,{2d7af112-82c8-4a35-86d7-a946203ff892},HORS_SDC,Commerce rue,2023/06/13,7066,rue,,Sherbrooke,E,7066 rue Sherbrooke E,,H1N1E6,RC,,RONDA SUSHI,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,http://www.rondasushi.com/Ronda_Sushi/Accueil.html,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5049716.84,301682.37,45.58735994599728,-73.53995606612776
604,{50d5a6b6-f97f-45ff-901d-5886b7412aa0},HORS_SDC,Commerce rue,2023/06/13,7066,rue,,Sherbrooke,E,7066 rue Sherbrooke E,,H1N1E6,RC,,LA DINETTE,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,dinettemtlest.com,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5049725.13,301686.33,45.58743455961291,-73.53990536882525
608,{7ae5fa95-bec0-422b-b158-6668cfdcbbcc},HORS_SDC,Commerce rue,2023/06/13,7070,rue,,Sherbrooke,E,7070 rue Sherbrooke E,,H1N1E6,RC,,Rôtisserie Au Coq,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://aucoq.ca/,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5049748.247263253,301680.85508575995,45.58764255105631,-73.5399756814276
609,{db8b5667-df9f-442d-a984-c0c2ba8eba6e},HORS_SDC,Commerce rue,2023/06/13,7100,rue,,Sherbrooke,E,7100 rue Sherbrooke E,,H1N1E7,RC,,Harvey's,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5049787.46,301709.1,45.58799552495409,-73.53961394954212
610,{502e9e7d-abc7-4780-9c4d-7ef61297cc98},HORS_SDC,Commerce rue,2023/06/13,6625,rue,de,Marseille,,6625 rue de Marseille ,,H1N1M1,RC,,New Milano,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.newmilano.ca/,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5049070.43,301721.82,45.581543530042005,-73.5394464127222
613,{bd352c63-75f6-403f-ae41-23824a97b5cd},HORS_SDC,Commerce rue,2023/06/13,6647,rue,de,Marseille,,6647 rue de Marseille ,,H1N1M1,RC,,Vincent Sous-marin,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,http://vincentsous-marins.ca/fr/,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5049089.05,301730.84,45.58171111834408,-73.53933094406105
614,{8c57e47d-bdbf-44b0-bf81-cc1b826cd192},HORS_SDC,Commerce rue,2023/06/13,6657,rue,de,Marseille,,6657 rue de Marseille ,,H1N3A5,RC,,Restaurant Al Khaymat,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5049119.25,301748.4,45.5819829444127,-73.53910611165055
650,{422aad53-169c-4c04-967f-5f6c5b48185f},HORS_SDC,Commerce rue,2023/06/13,6830,rue,,Hochelaga,,6830 rue Hochelaga ,,H1N1Y4,RC,,Homa,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,http://restohoma.ca/,Rampe d'accès,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5049048.35,302392.87,45.58134749326363,-73.5308472174123
653,{f3159178-2fa2-4792-ab82-0eac9a14fd39},HORS_SDC,Commerce rue,2023/06/13,6765,rue,,Hochelaga,,6765 rue Hochelaga ,,H1N1Y2,RC,,Tim Hortons,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,Non,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5048958.92,302308.74,45.58054247843359,-73.53192483095518
662,{52ee0662-4532-413d-91f3-96ea9456deb8},HORS_SDC,Commerce rue,2023/06/13,5760,rue,,Hochelaga,,5760 rue Hochelaga ,,H1N1W5,RC,,Ramona,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,http://www.ramonapizzeria.com/,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5047863.85,301885.03,45.5706870470483,-73.53734778026181
665,{4d6d5ec8-990d-4400-bff3-35851103d472},HORS_SDC,Commerce rue,2023/06/13,5865,rue,,Hochelaga,,5865 rue Hochelaga ,,H1N1X2,RC,,Soupe & Roll,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://soupeandroll.com/,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5048027.45,301925.18,45.57215933951884,-73.53683434459903
684,{2c41604a-0126-4a9c-8d60-2381c4cf7063},HORS_SDC,Commerce rue,2023/06/13,6065,rue,,Hochelaga,,6065 rue Hochelaga ,,H1N1X7,RC,,Pizza Lafontaine,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.pizzalafontaine.com/,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5048248.12,302031.91,45.5741454313774,-73.53546814414472
685,{5697c79e-d223-4fb2-aac8-dd583f041079},HORS_SDC,Commerce rue,2023/06/13,6018,rue,,Hochelaga,,6018 rue Hochelaga ,,H1N1X6,RC,,Bar 3 Barils,D,"Restauration, divertissement et hôtellerie",21,Débits de boisson,90,"Bar, Bistro, Pub, Salles de billard",722410.0,,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Longue-Pointe,,Centre-Est,Non,Non,Non,5048174.42,302034.85,45.573482267020914,-73.53543005778594
687,{fc9a054b-281b-401a-bfd0-c2a4a4717568},HORS_SDC,Commerce rue,2023/06/07,6656,rue,,Beaubien,E,6656 rue Beaubien E,,H1M3B3,RC,,BAR JO,D,"Restauration, divertissement et hôtellerie",21,Débits de boisson,90,"Bar, Bistro, Pub, Salles de billard",722410.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5049882.89,300140.01,45.58884548841039,-73.55972406590095
715,{e6d45f4f-77a8-4f19-accf-bc50d8e35b78},HORS_SDC,Commerce rue,2023/06/07,6370,rue,,Beaubien,E,6370 rue Beaubien E,,H1M3G8,RC,,KAFE LATTE LOUNDGE,D,"Restauration, divertissement et hôtellerie",21,Débits de boisson,90,"Bar, Bistro, Pub, Salles de billard",722410.0,,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5049481.13,299972.28,45.585229189834806,-73.56186972707916
719,{a91faeb6-b07a-4601-902a-3f1c7cd178c3},HORS_SDC,Commerce rue,2023/06/07,6400,rue,,Beaubien,E,6400 rue Beaubien E,,H1M2H8,RC,,Subway,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://www.subway.com/fr-CA,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5049504.33,299984.34,45.58543803391317,-73.56171540442588
724,{5c27b702-dcef-4d3d-977a-587546ad68c3},HORS_SDC,Commerce rue,2023/06/07,6440,rue,,Beaubien,E,6440 rue Beaubien E,,H1M1A9,RC,,PUB SAINTE-MARIE,D,"Restauration, divertissement et hôtellerie",21,Débits de boisson,90,"Bar, Bistro, Pub, Salles de billard",722410.0,,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5049613.59,300027.33,45.58642148399972,-73.56116554432737
729,{dc69564a-f250-49be-b74a-135caf747bf0},HORS_SDC,Commerce rue,2023/06/07,6460,rue,,Beaubien,E,6460 rue Beaubien E,,H1M1A9,RC,,OISHII SUSHI,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.sushioishii.ca/fr,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5049642.64,300041.16,45.58668297922132,-73.56098858932249
741,{1ef10be2-d7e8-4e8c-98df-f68abcdba83c},HORS_SDC,Commerce rue,2023/06/07,6476,rue,,Beaubien,E,6476 rue Beaubien E,,H1M1A9,RC,,Restaurant Comme Au Pays,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5049679.35,300057.51,45.587013418277074,-73.5607794117552
750,{7d8e7ec9-ce9c-49ad-90d4-9ea4dffe27bc},HORS_SDC,Commerce rue,2023/06/07,6491,rue,,Beaubien,E,6491 rue Beaubien E,,H1M1B1,RC,,RESTAURANT PARAGON,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5049702.31,299982.39,45.587219502819146,-73.56174234722049
751,{31e5feda-a5a6-4b35-b2f9-ee5747b46e98},HORS_SDC,Commerce rue,2023/06/07,6495,rue,,Beaubien,E,6495 rue Beaubien E,,H1M1B1,RC,,Kuizine douce,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5049708.8,299985.09,45.58727792044022,-73.56170780892512
753,{3b186201-ccff-4503-85bb-c7d8aaf621e4},HORS_SDC,Commerce rue,2023/06/07,6499,rue,,Beaubien,E,6499 rue Beaubien E,,H1M1B1,RC,,SUSHI PRESSE,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://sushipressebeaubien.com/,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5049713.11,299986.95,45.58731671595845,-73.56168401424982
755,{406de3e4-541a-451c-bffa-7ace1ce50dc0},HORS_SDC,Commerce rue,2023/06/07,6503,rue,,Beaubien,E,6503 rue Beaubien E,,H1M1B1,RC,,Restaurant phò Long phung,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5049719.67,299989.68,45.58737576364893,-73.56164909205306
757,{67ccc67f-437f-4614-9374-f010bfcdc1d2},HORS_SDC,Commerce rue,2023/06/07,6507,rue,,Beaubien,E,6507 rue Beaubien E,,H1M1B1,RC,,Central Bergham,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://bergham.com/,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5049728.43,299993.37,45.58745461420821,-73.5616018883557
764,{3097a567-c588-4a54-8f88-ef867f4d4621},HORS_SDC,Commerce rue,2023/06/07,6510,rue,,Beaubien,E,6510 rue Beaubien E,,H1M1A9,RC,,RESTAURANT BÉBÉ GOÛT,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5049768.09,300090.48,45.58781215086,-73.5603577367551
766,{934fb030-f440-424b-a165-f84d1a7c392e},HORS_SDC,Commerce rue,2023/06/07,6530,rue,,Beaubien,E,6530 rue Beaubien E,,H1M1A9,RC,,TACOS NASH,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://tacos-nash.business.site/?utm_source=gmb&utm_medium=referral,Non,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5049781.31,300095.4,45.58793114158692,-73.56029481040109
772,{1ea97924-cae4-45f0-8425-04efc5c97a51},HORS_SDC,Commerce rue,2023/06/07,6550,rue,,Beaubien,E,6550 rue Beaubien E,,H1M1A9,RC,,ST-FRANÇOIS,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Louis-Riel,,Centre-Est,Non,Non,Non,5049807.99,300107.31,45.588171296490025,-73.56014243033546
